CensusTract,State,County,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
53061041304,Washington,Snohomish County,1,2870,1099,0,24,0.84,0,0,0,0,0,0,5,144167,1,1,1,1,1,0,0,0,2870,2870,2870,466,466,466,2870,100,466,16.24,631,21.99,401,13.97,2359,82.2,46,1.6,265,9.23,7,0.24,20,0.7,173,6.03,133,4.63,31,2.8,63,5.74,2870,100,466,16.24,631,21.99,401,13.97,2359,82.2,46,1.6,265,9.23,7,0.24,20,0.7,173,6.03,133,4.63,31,2.8,63,5.74,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,505,631,401,2359,46,265,7,20,173,133,31,64
53061041400,Washington,Snohomish County,1,5534,2124,0,83,1.5,0,0,0,0,1,0,11.3,82546,0,1,0,1,0,0,0,1,164,4114,164,33,1316,33,4114,74.34,1316,23.77,965,17.44,420,7.6,3296,59.56,119,2.15,236,4.26,19,0.34,60,1.08,384,6.95,496,8.96,230,10.81,317,14.92,164,2.96,33,0.59,49,0.88,16,0.3,136,2.45,1,0.01,5,0.1,0,0,1,0.02,20,0.37,33,0.6,1,0.05,11,0.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1922,1254,616,4453,170,322,20,77,492,604,254,446
53061041500,Washington,Snohomish County,1,1396,532,0,79,5.66,0,1,0,0,0,1,18.2,78182,0,1,0,1,0,0,0,0,307,1238,307,58,336,58,1238,88.68,336,24.04,258,18.48,152,10.86,1068,76.51,35,2.53,31,2.19,2,0.14,22,1.55,80,5.76,63,4.51,12,2.31,41,7.77,307,22.02,58,4.18,56,4.04,72,5.14,264,18.88,11,0.79,13,0.93,0,0,1,0.09,19,1.34,10,0.71,6,1.08,10,1.97,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,369,297,164,1205,41,36,2,23,89,70,11,43
53061041601,Washington,Snohomish County,1,5498,1926,0,35,0.64,0,0,0,0,0,0,5.3,104935,1,1,1,1,1,0,0,0,1193,4325,1193,329,1057,329,4325,78.67,1057,19.22,1041,18.93,511,9.3,3278,59.62,135,2.46,461,8.39,18,0.33,31,0.57,402,7.31,341,6.2,40,2.09,191,9.94,1193,21.7,329,5.98,240,4.36,155,2.82,1005,18.28,22,0.39,62,1.13,2,0.04,9,0.16,94,1.72,92,1.68,13,0.67,55,2.86,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1305,1350,619,4138,174,661,20,35,470,414,45,266
53061041605,Washington,Snohomish County,1,5826,2016,0,8,0.14,0,0,0,0,0,0,4.7,93536,0,1,0,1,0,0,0,0,52,3077,52,12,697,12,3077,52.81,697,11.97,841,14.43,208,3.57,2398,41.16,66,1.14,412,7.07,7,0.12,24,0.4,171,2.93,187,3.22,13,0.62,95,4.69,52,0.89,12,0.2,10,0.17,5,0.08,48,0.82,0,0.01,2,0.04,0,0,0,0,1,0.02,2,0.04,0,0,2,0.09,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1320,1550,420,4438,153,679,10,55,491,521,27,212
53061041606,Washington,Snohomish County,1,5287,1831,0,199,3.76,0,0,0,0,0,0,9.6,92663,0,1,0,1,0,0,0,0,NULL,1795,NULL,NULL,391,NULL,1795,33.95,391,7.4,455,8.6,208,3.94,1392,26.32,54,1.02,151,2.86,4,0.08,8,0.15,186,3.52,142,2.69,43,2.34,73,4.01,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1286,1454,519,3848,193,667,17,31,531,457,163,235
53061041607,Washington,Snohomish County,1,3657,1184,0,4,0.11,0,0,0,0,0,0,0.9,129022,1,1,1,1,1,0,0,0,3396,3657,3396,251,269,251,3657,100,269,7.36,1052,28.77,327,8.94,2999,82.01,45,1.23,369,10.09,6,0.16,17,0.46,221,6.04,206,5.63,34,2.86,44,3.73,3396,92.87,251,6.87,992,27.13,298,8.14,2768,75.69,39,1.07,357,9.75,6,0.16,16,0.43,210,5.75,188,5.15,31,2.59,41,3.43,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,309,1052,327,2999,45,369,6,17,221,206,36,48
53061041608,Washington,Snohomish County,1,6264,2076,0,4,0.06,0,0,0,0,0,0,1.1,126097,1,1,1,1,1,0,0,0,1348,5811,1348,55,231,55,5811,92.78,231,3.69,1693,27.03,400,6.39,4743,75.72,91,1.46,588,9.39,11,0.18,31,0.5,346,5.52,358,5.71,10,0.46,56,2.68,1348,21.53,55,0.88,410,6.54,83,1.33,1066,17.02,28,0.44,162,2.58,4,0.06,9,0.15,80,1.28,73,1.17,0,0,13,0.61,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,259,1809,457,5109,99,651,12,33,360,377,17,66
53061041701,Washington,Snohomish County,1,4359,1998,0,37,0.85,0,0,0,0,0,0,10.7,81455,0,1,0,1,0,0,0,0,NULL,749,NULL,NULL,200,NULL,749,17.19,200,4.58,128,2.93,144,3.31,614,14.07,19,0.44,56,1.29,0,0,9,0.2,51,1.18,96,2.19,47,2.34,64,3.22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1764,906,694,3251,172,365,18,70,483,499,293,482
53061041703,Washington,Snohomish County,1,5039,1778,0,28,0.56,0,0,0,0,0,0,6.2,91496,0,1,0,1,0,0,0,0,NULL,4129,NULL,NULL,824,NULL,4129,81.95,824,16.35,1054,20.92,356,7.06,2875,57.05,135,2.68,700,13.88,9,0.18,23,0.45,389,7.71,408,8.1,21,1.17,66,3.73,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,990,1239,434,3546,153,864,12,28,436,458,32,98
53061041704,Washington,Snohomish County,1,5024,2169,0,9,0.18,0,0,0,0,0,0,9.3,95379,0,1,0,1,0,0,0,0,NULL,2177,NULL,NULL,405,NULL,2177,43.34,405,8.07,432,8.6,169,3.36,1710,34.04,47,0.93,240,4.78,10,0.2,12,0.23,159,3.16,168,3.34,18,0.85,86,3.97,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1004,1170,418,3823,174,539,27,41,420,412,36,202
53061041805,Washington,Snohomish County,1,5573,2307,0,45,0.81,0,0,0,0,0,1,9.3,58145,0,0,0,0,0,0,0,0,NULL,0,NULL,NULL,0,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1967,1257,610,3735,257,715,40,54,772,919,137,438
53061041806,Washington,Snohomish County,1,7971,3034,0,21,0.26,0,1,0,0,0,1,13.3,59416,0,1,0,1,0,0,0,0,NULL,1526,NULL,NULL,472,NULL,1526,19.14,472,5.92,432,5.42,117,1.47,1008,12.64,65,0.82,213,2.67,13,0.17,12,0.15,215,2.69,237,2.97,9,0.31,104,3.43,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3032,2133,538,5168,370,885,65,79,1404,1650,120,624
53061041808,Washington,Snohomish County,1,4114,1707,0,29,0.7,0,1,0,0,0,1,15.6,62786,0,1,0,1,0,0,0,0,NULL,3062,NULL,NULL,1037,NULL,3062,74.44,1037,25.2,706,17.17,478,11.63,2217,53.88,121,2.95,193,4.7,24,0.58,35,0.85,472,11.48,535,13,69,4.06,163,9.52,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1333,958,551,2899,179,295,30,52,659,748,88,217
53061041809,Washington,Snohomish County,1,5007,1989,0,6,0.12,0,1,0,0,0,1,12.4,57437,0,1,0,1,0,0,0,0,NULL,1818,NULL,NULL,904,NULL,1818,36.31,904,18.06,484,9.68,226,4.51,1146,22.89,114,2.28,179,3.58,36,0.72,27,0.53,316,6.31,443,8.84,97,4.86,109,5.49,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1913,1310,481,3111,346,441,91,68,950,1285,209,297
53061041810,Washington,Snohomish County,1,5035,2230,0,0,0,0,0,0,0,0,1,8.4,53646,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1644,1217,286,3179,426,506,44,54,826,945,209,384
53061041811,Washington,Snohomish County,1,6403,2277,0,26,0.41,0,0,0,0,0,0,12.2,91384,0,1,0,1,0,0,0,0,355,3238,355,38,532,38,3238,50.57,532,8.32,879,13.73,198,3.09,1828,28.56,134,2.09,913,14.25,45,0.7,19,0.3,299,4.68,264,4.13,34,1.48,155,6.81,355,5.55,38,0.6,95,1.48,22,0.34,208,3.25,15,0.24,107,1.66,0,0,0,0.01,25,0.39,27,0.43,0,0.01,17,0.74,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1457,1709,347,3583,332,1275,79,66,1068,1255,216,400
53061041812,Washington,Snohomish County,1,5550,2380,0,8,0.14,0,0,0,0,1,0,17.8,80022,0,1,0,1,0,0,0,1,NULL,4532,NULL,NULL,1706,NULL,4532,81.66,1706,30.75,1045,18.83,435,7.84,2765,49.83,276,4.98,878,15.81,25,0.45,56,1.01,532,9.59,808,14.56,158,6.65,445,18.71,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2518,1230,679,3350,355,1151,30,63,601,868,210,600
53061041901,Washington,Snohomish County,1,4073,1448,0,39,0.96,1,1,1,0,0,1,6.8,70284,1,1,1,1,1,0,0,0,757,1824,757,7,307,7,1824,44.78,307,7.54,489,12,175,4.3,1251,30.71,69,1.7,317,7.79,5,0.13,15,0.36,167,4.09,148,3.63,19,1.29,119,8.18,757,18.58,7,0.18,191,4.7,68,1.67,577,14.17,10,0.25,101,2.48,3,0.07,6,0.15,60,1.46,30,0.74,0,0,49,3.38,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1667,1086,416,2743,171,714,9,27,409,449,57,357
53061041903,Washington,Snohomish County,1,6981,2884,0,0,0,1,1,1,1,1,1,27.6,41966,1,1,1,1,1,0,0,1,1929,6269,1929,1092,3223,1092,6269,89.8,3223,46.17,1652,23.67,508,7.27,4084,58.5,295,4.22,620,8.88,41,0.59,76,1.08,1154,16.52,1620,23.21,227,7.86,782,27.1,1929,27.63,1092,15.64,499,7.14,104,1.49,1224,17.53,95,1.36,152,2.18,17,0.25,12,0.17,428,6.13,700,10.03,87,3.02,243,8.44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4279,1856,557,4502,324,744,43,83,1285,1764,267,926
53061041904,Washington,Snohomish County,1,5600,2076,0,17,0.3,0,1,0,0,0,1,22.1,42820,0,1,0,1,0,0,0,0,NULL,1010,NULL,NULL,494,NULL,1010,18.03,494,8.82,237,4.23,48,0.86,644,11.51,77,1.38,128,2.29,14,0.24,16,0.29,130,2.32,179,3.2,89,4.28,106,5.11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3201,1627,322,3412,325,472,63,75,1253,2173,455,577
53061041905,Washington,Snohomish County,1,5174,2152,0,68,1.31,0,1,0,0,0,1,11.6,54253,0,1,0,1,0,0,0,0,17,2303,17,6,584,6,2303,44.52,584,11.28,576,11.12,124,2.39,1641,31.72,76,1.47,274,5.3,26,0.49,30,0.58,256,4.95,303,5.86,22,1.04,67,3.12,17,0.34,6,0.11,6,0.12,1,0.01,12,0.24,0,0.01,3,0.06,0,0,0,0.01,1,0.02,2,0.03,0,0.02,0,0.02,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2151,1178,278,3390,318,709,46,46,665,837,67,192
53061042001,Washington,Snohomish County,1,5921,2257,0,9,0.15,0,0,0,0,1,0,2.2,123750,1,1,1,1,1,0,0,1,5721,5921,5721,448,455,448,5921,100,455,7.69,1364,23.04,730,12.33,4729,79.87,96,1.62,737,12.45,6,0.1,26,0.44,327,5.52,240,4.05,177,7.83,0,0,5721,96.62,448,7.57,1306,22.06,711,12.01,4588,77.48,93,1.57,697,11.76,5,0.09,25,0.42,313,5.29,234,3.95,172,7.6,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,458,1364,730,4729,96,737,6,26,327,240,184,0
53061042003,Washington,Snohomish County,1,3336,1182,0,5,0.15,0,0,0,0,0,0,1.5,140000,1,1,1,1,1,0,0,0,3162,3336,3162,120,130,120,3336,100,130,3.89,772,23.14,347,10.4,2706,81.12,45,1.35,356,10.67,15,0.45,14,0.42,200,6,153,4.59,0,0,5,0.43,3162,94.78,120,3.59,734,22,329,9.86,2575,77.19,36,1.07,337,10.09,12,0.35,13,0.4,189,5.67,150,4.5,0,0,5,0.41,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,116,772,347,2706,45,356,15,14,200,153,0,5
53061042004,Washington,Snohomish County,1,4166,1507,0,40,0.96,0,0,0,0,0,0,6.9,95489,0,1,0,1,0,0,0,0,24,2246,24,4,400,4,2246,53.91,400,9.6,558,13.4,169,4.05,1558,37.39,83,1.99,378,9.08,9,0.22,41,0.99,176,4.23,137,3.3,34,2.24,70,4.65,24,0.58,4,0.1,6,0.13,2,0.05,17,0.42,1,0.03,3,0.07,0,0,1,0.02,1,0.03,2,0.04,0,0.03,1,0.05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,788,1021,318,2872,163,701,15,65,350,302,62,147
53061042005,Washington,Snohomish County,1,5177,1772,0,0,0,0,0,0,0,0,0,4.2,162361,1,1,1,1,1,0,0,0,2793,4970,2793,242,450,242,4970,96,450,8.7,1237,23.9,522,10.08,3482,67.25,50,0.96,1183,22.86,11,0.21,19,0.37,225,4.35,151,2.92,15,0.82,9,0.49,2793,53.94,242,4.68,680,13.13,339,6.55,1985,38.34,23,0.45,652,12.6,8,0.15,6,0.12,118,2.28,89,1.73,10,0.57,5,0.29,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,467,1308,533,3555,51,1301,11,19,240,156,16,10
